20170825085026,10.0.0.2,39180,10.0.0.1,5001,3,38.0-39.0,5767168,46137344
20170825085027,10.0.0.2,39180,10.0.0.1,5001,3,39.0-40.0,5636096,45088768
20170825085028,10.0.0.2,39180,10.0.0.1,5001,3,40.0-41.0,5767168,46137344
20170825085029,10.0.0.2,39180,10.0.0.1,5001,3,41.0-42.0,5767168,46137344
20170825085030,10.0.0.2,39180,10.0.0.1,5001,3,42.0-43.0,5767168,46137344
20170825085031,10.0.0.2,39180,10.0.0.1,5001,3,43.0-44.0,5767168,46137344
20170825085032,10.0.0.2,39180,10.0.0.1,5001,3,44.0-45.0,5373952,42991616
20170825085033,10.0.0.2,39180,10.0.0.1,5001,3,45.0-46.0,5242880,41943040
20170825085034,10.0.0.2,39180,10.0.0.1,5001,3,46.0-47.0,5767168,46137344
20170825085035,10.0.0.2,39180,10.0.0.1,5001,3,47.0-48.0,5242880,41943040
20170825085036,10.0.0.2,39180,10.0.0.1,5001,3,48.0-49.0,5767168,46137344
20170825085037,10.0.0.2,39180,10.0.0.1,5001,3,49.0-50.0,5767168,46137344
20170825085038,10.0.0.2,39180,10.0.0.1,5001,3,50.0-51.0,5767168,46137344
20170825085039,10.0.0.2,39180,10.0.0.1,5001,3,51.0-52.0,5767168,46137344
20170825085040,10.0.0.2,39180,10.0.0.1,5001,3,52.0-53.0,5373952,42991616
20170825085041,10.0.0.2,39180,10.0.0.1,5001,3,53.0-54.0,6160384,49283072
20170825085042,10.0.0.2,39180,10.0.0.1,5001,3,54.0-55.0,5767168,46137344
20170825085043,10.0.0.2,39180,10.0.0.1,5001,3,55.0-56.0,5767168,46137344
20170825085044,10.0.0.2,39180,10.0.0.1,5001,3,56.0-57.0,5767168,46137344
20170825085045,10.0.0.2,39180,10.0.0.1,5001,3,57.0-58.0,5767168,46137344
20170825085046,10.0.0.2,39180,10.0.0.1,5001,3,58.0-59.0,5898240,47185920
20170825085047,10.0.0.2,39180,10.0.0.1,5001,3,59.0-60.0,5767168,46137344
20170825085047,10.0.0.2,39180,10.0.0.1,5001,3,0.0-60.0,343277568,45747830
